2022-12-18,09:46:32.257015,loger.txt,OPEN
2022-12-18,09:46:32.257015,loger.txt,CLOSE
2022-12-18,09:47:59.737492,loger.txt,OPEN
2022-12-18,09:47:59.737492,loger.txt,CLOSE
2022-12-18,09:48:41.816336,loger.txt,OPEN
2022-12-18,09:48:41.816336,loger.txt,CLOSE
